Entity,Code,Day,people_vaccinated,738595-annotations
Uzbekistan,UZB,2021-10-05,11827764,
Uzbekistan,UZB,2021-10-06,11923044,
Uzbekistan,UZB,2021-10-07,12025985,
Uzbekistan,UZB,2021-10-14,12500946,
Uzbekistan,UZB,2021-10-15,12595716,
Uzbekistan,UZB,2021-10-16,12692440,
Uzbekistan,UZB,2021-10-17,12772433,
Uzbekistan,UZB,2021-10-19,12861301,
Uzbekistan,UZB,2021-10-20,12938201,
Uzbekistan,UZB,2021-10-21,13011465,
Uzbekistan,UZB,2021-10-22,13081265,
Uzbekistan,UZB,2021-10-23,13149792,
Uzbekistan,UZB,2021-10-24,13213836,
Uzbekistan,UZB,2021-10-26,13272675,
Uzbekistan,UZB,2021-10-27,13325043,
Uzbekistan,UZB,2021-10-28,13379855,
Uzbekistan,UZB,2021-10-29,13433632,
Uzbekistan,UZB,2021-10-30,13499070,
Uzbekistan,UZB,2021-11-02,13692645,
Uzbekistan,UZB,2021-11-03,13827346,
Uzbekistan,UZB,2021-11-07,14450493,
Uzbekistan,UZB,2021-11-09,14649315,
Uzbekistan,UZB,2021-11-10,14834189,
Uzbekistan,UZB,2021-11-11,15021836,
Uzbekistan,UZB,2021-11-12,15199786,
Uzbekistan,UZB,2021-11-13,15390593,
Uzbekistan,UZB,2021-11-14,15554597,
Uzbekistan,UZB,2021-11-16,15700898,
Uzbekistan,UZB,2021-11-17,15858048,
Uzbekistan,UZB,2021-11-18,16002047,
Uzbekistan,UZB,2021-11-19,16153695,
Uzbekistan,UZB,2021-11-20,16303310,
Uzbekistan,UZB,2021-11-21,16452251,
Uzbekistan,UZB,2021-11-23,16606819,
Uzbekistan,UZB,2021-11-26,17098127,
Uzbekistan,UZB,2021-11-27,17252391,
Uzbekistan,UZB,2021-11-28,17378302,
Uzbekistan,UZB,2021-11-30,17487499,
Uzbekistan,UZB,2021-12-02,17687886,
Uzbekistan,UZB,2021-12-04,17849571,
Uzbekistan,UZB,2021-12-05,17917259,
Uzbekistan,UZB,2021-12-07,17987159,
Uzbekistan,UZB,2021-12-08,18056727,
Uzbekistan,UZB,2022-01-30,18071812,
Uzbekistan,UZB,2022-02-06,18221843,
Uzbekistan,UZB,2022-02-13,18328631,
Uzbekistan,UZB,2022-02-20,18446210,
Uzbekistan,UZB,2022-03-06,18579474,
Uzbekistan,UZB,2022-03-13,18633103,
Uzbekistan,UZB,2022-03-27,18633930,
Uzbekistan,UZB,2022-04-03,18711434,
Uzbekistan,UZB,2022-04-10,18866465,
Uzbekistan,UZB,2022-04-17,19028496,
Uzbekistan,UZB,2022-04-24,19169443,
Uzbekistan,UZB,2022-05-15,19363616,
Uzbekistan,UZB,2022-05-22,19408304,
Uzbekistan,UZB,2022-05-29,19463364,
Uzbekistan,UZB,2022-06-05,19509330,
Uzbekistan,UZB,2022-06-19,19611361,
Uzbekistan,UZB,2022-06-26,19699111,
Uzbekistan,UZB,2022-07-10,19890447,
Uzbekistan,UZB,2022-08-21,20652199,
Uzbekistan,UZB,2022-10-09,21037140,
Uzbekistan,UZB,2022-10-30,21247096,
Uzbekistan,UZB,2022-12-11,21283789,
Uzbekistan,UZB,2023-01-08,21542014,
Uzbekistan,UZB,2023-01-15,21543755,
Uzbekistan,UZB,2023-02-05,21674823,
Uzbekistan,UZB,2023-03-05,21684856,
Uzbekistan,UZB,2023-04-16,21717290,
Uzbekistan,UZB,2023-06-11,22077238,
Uzbekistan,UZB,2023-08-13,22087418,
Uzbekistan,UZB,2023-09-24,22087857,
Vanuatu,VUT,2021-06-01,0,
Vanuatu,VUT,2021-06-03,270,
Vanuatu,VUT,2021-06-08,860,
Vanuatu,VUT,2021-06-15,5140,
Vanuatu,VUT,2021-06-21,7462,
Vanuatu,VUT,2021-07-06,10480,
Vanuatu,VUT,2021-07-13,14026,
Vanuatu,VUT,2021-07-20,19332,
Vanuatu,VUT,2021-07-27,23881,
Vanuatu,VUT,2021-08-16,29321,
Vanuatu,VUT,2021-08-31,31654,
Vanuatu,VUT,2021-09-07,34753,
Vanuatu,VUT,2021-09-14,39347,
Vanuatu,VUT,2021-09-21,42840,
Vanuatu,VUT,2021-10-05,49639,
Vanuatu,VUT,2021-10-12,59215,
Vanuatu,VUT,2021-10-25,65982,
Vanuatu,VUT,2021-11-01,72276,
Vanuatu,VUT,2021-11-08,80551,
Vanuatu,VUT,2021-11-15,85976,
Vanuatu,VUT,2021-11-22,89472,
Vanuatu,VUT,2021-12-06,96141,
Vanuatu,VUT,2021-12-13,100264,
Vanuatu,VUT,2021-12-20,102308,
Vanuatu,VUT,2022-01-24,109176,
Vanuatu,VUT,2022-02-07,110235,
Vanuatu,VUT,2022-02-21,110907,
Vanuatu,VUT,2022-02-28,114284,
Vanuatu,VUT,2022-04-04,114284,
Vanuatu,VUT,2022-04-11,132941,
Vanuatu,VUT,2022-05-02,139508,
Vanuatu,VUT,2022-05-23,141230,
Vanuatu,VUT,2022-07-25,141230,
Vanuatu,VUT,2022-08-08,141230,
Vanuatu,VUT,2022-08-15,143339,
Vanuatu,VUT,2022-10-17,144290,
Vanuatu,VUT,2022-11-07,144824,
Vanuatu,VUT,2023-02-20,176624,
Venezuela,VEN,2021-02-17,0,
Venezuela,VEN,2021-02-22,157,
Venezuela,VEN,2021-03-04,12194,
Venezuela,VEN,2021-03-26,14223,
Venezuela,VEN,2021-04-02,98000,
Venezuela,VEN,2021-04-12,250000,
Venezuela,VEN,2021-05-19,316000,
Venezuela,VEN,2021-06-11,588066,
Venezuela,VEN,2021-06-18,1079134,
Venezuela,VEN,2021-06-25,1223130,
Venezuela,VEN,2021-07-05,2284343,
Venezuela,VEN,2021-07-12,2900000,
Venezuela,VEN,2021-08-27,6006270,
Venezuela,VEN,2021-09-10,6822809,
Venezuela,VEN,2021-09-21,8800000,
Venezuela,VEN,2021-09-27,9731808,
Venezuela,VEN,2021-10-08,9926613,
Venezuela,VEN,2021-11-05,13858057,
Venezuela,VEN,2021-11-29,16415684,
Venezuela,VEN,2021-12-17,18393519,
Venezuela,VEN,2022-01-28,20836636,
Venezuela,VEN,2022-02-04,21737740,
Venezuela,VEN,2022-02-11,22157232,
Venezuela,VEN,2022-03-25,22157232,
Venezuela,VEN,2022-12-07,22157232,
Vietnam,VNM,2021-03-07,0,
Vietnam,VNM,2021-03-08,377,
Vietnam,VNM,2021-03-09,522,
Vietnam,VNM,2021-03-10,955,
Vietnam,VNM,2021-03-11,1585,
Vietnam,VNM,2021-03-12,5248,
Vietnam,VNM,2021-03-13,10041,
Vietnam,VNM,2021-03-14,11605,
Vietnam,VNM,2021-03-15,15865,
Vietnam,VNM,2021-03-16,20695,
Vietnam,VNM,2021-03-17,24054,
Vietnam,VNM,2021-03-18,27546,
Vietnam,VNM,2021-03-19,30971,
Vietnam,VNM,2021-03-20,32361,
Vietnam,VNM,2021-03-21,33891,
Vietnam,VNM,2021-03-22,36082,
Vietnam,VNM,2021-03-23,37911,
Vietnam,VNM,2021-03-24,39817,
Vietnam,VNM,2021-03-25,42225,
Vietnam,VNM,2021-03-26,44000,
Vietnam,VNM,2021-03-27,44278,
Vietnam,VNM,2021-03-28,45140,
Vietnam,VNM,2021-03-29,46416,
Vietnam,VNM,2021-03-30,48256,
Vietnam,VNM,2021-03-31,49743,
Vietnam,VNM,2021-04-01,51216,
Vietnam,VNM,2021-04-02,52091,
Vietnam,VNM,2021-04-03,52335,
Vietnam,VNM,2021-04-04,52413,
Vietnam,VNM,2021-04-05,52868,
Vietnam,VNM,2021-04-06,53953,
Vietnam,VNM,2021-04-07,55151,
Vietnam,VNM,2021-04-09,58037,
Vietnam,VNM,2021-04-10,58248,
Vietnam,VNM,2021-04-11,58418,
Vietnam,VNM,2021-04-12,59249,
Vietnam,VNM,2021-04-13,60139,
Vietnam,VNM,2021-04-14,62028,
Vietnam,VNM,2021-04-15,63758,
Vietnam,VNM,2021-04-16,66366,
Vietnam,VNM,2021-04-17,67789,
Vietnam,VNM,2021-04-18,79182,
Vietnam,VNM,2021-04-19,80857,
Vietnam,VNM,2021-04-20,106929,
Vietnam,VNM,2021-04-21,108897,
Vietnam,VNM,2021-04-22,128610,
Vietnam,VNM,2021-04-23,176037,
Vietnam,VNM,2021-04-24,198972,
Vietnam,VNM,2021-04-25,209632,
Vietnam,VNM,2021-04-26,259736,
Vietnam,VNM,2021-04-27,318792,
Vietnam,VNM,2021-04-28,425638,
Vietnam,VNM,2021-04-29,506435,
Vietnam,VNM,2021-04-30,509855,
Vietnam,VNM,2021-05-01,511435,
Vietnam,VNM,2021-05-02,532247,
Vietnam,VNM,2021-05-03,539062,
Vietnam,VNM,2021-05-04,585539,
Vietnam,VNM,2021-05-05,675956,
Vietnam,VNM,2021-05-06,747827,
Vietnam,VNM,2021-05-07,801957,
Vietnam,VNM,2021-05-08,832635,
Vietnam,VNM,2021-05-09,851513,
Vietnam,VNM,2021-05-11,887705,
Vietnam,VNM,2021-05-14,948655,
Vietnam,VNM,2021-05-15,954520,
Vietnam,VNM,2021-05-16,956677,
Vietnam,VNM,2021-05-18,982543,
Vietnam,VNM,2021-05-22,998698,
Vietnam,VNM,2021-05-26,1005906,
Vietnam,VNM,2021-05-31,1071497,
Vietnam,VNM,2021-06-02,1078934,
Vietnam,VNM,2021-06-03,1124505,
Vietnam,VNM,2021-06-04,1185206,
Vietnam,VNM,2021-06-05,1209672,
Vietnam,VNM,2021-06-06,1214916,
Vietnam,VNM,2021-06-07,1301932,
Vietnam,VNM,2021-06-08,1312741,
Vietnam,VNM,2021-06-09,1342708,
Vietnam,VNM,2021-06-10,1361525,
Vietnam,VNM,2021-06-11,1392596,
Vietnam,VNM,2021-06-12,1399836,
Vietnam,VNM,2021-06-13,1443058,
Vietnam,VNM,2021-06-14,1493043,
Vietnam,VNM,2021-06-15,1584436,
Vietnam,VNM,2021-06-16,1700972,
Vietnam,VNM,2021-06-17,1901226,
Vietnam,VNM,2021-06-18,2127352,
Vietnam,VNM,2021-06-19,2244061,
Vietnam,VNM,2021-06-20,2300960,
Vietnam,VNM,2021-06-22,2435313,
Vietnam,VNM,2021-06-23,2488655,
Vietnam,VNM,2021-06-24,2777127,
Vietnam,VNM,2021-06-25,2937264,
Vietnam,VNM,2021-06-26,3143744,
Vietnam,VNM,2021-06-27,3229471,
Vietnam,VNM,2021-06-28,3324110,
Vietnam,VNM,2021-06-29,3411489,
Vietnam,VNM,2021-06-30,3583939,
Vietnam,VNM,2021-07-01,3609761,
Vietnam,VNM,2021-07-02,3628241,
Vietnam,VNM,2021-07-03,3648805,
Vietnam,VNM,2021-07-04,3667519,
Vietnam,VNM,2021-07-05,3676247,
Vietnam,VNM,2021-07-06,3692431,
Vietnam,VNM,2021-07-07,3719043,
Vietnam,VNM,2021-07-08,3734268,
Vietnam,VNM,2021-07-09,3752512,
Vietnam,VNM,2021-07-10,3769374,
Vietnam,VNM,2021-07-11,3774138,
Vietnam,VNM,2021-07-12,3783505,
Vietnam,VNM,2021-07-13,3795182,
Vietnam,VNM,2021-07-14,3859995,
Vietnam,VNM,2021-07-15,3890947,
Vietnam,VNM,2021-07-16,3935719,
Vietnam,VNM,2021-07-17,3956254,
Vietnam,VNM,2021-07-18,3977431,
Vietnam,VNM,2021-07-19,3995710,
Vietnam,VNM,2021-07-20,4019161,
Vietnam,VNM,2021-07-21,4042984,
Vietnam,VNM,2021-07-22,4077099,
Vietnam,VNM,2021-07-23,4125156,
Vietnam,VNM,2021-07-24,4163388,
Vietnam,VNM,2021-07-25,4223628,
Vietnam,VNM,2021-07-26,4323571,
Vietnam,VNM,2021-07-27,4562339,
Vietnam,VNM,2021-07-28,4825209,
Vietnam,VNM,2021-07-29,4983496,
Vietnam,VNM,2021-07-30,5342483,
Vietnam,VNM,2021-07-31,5583255,
Vietnam,VNM,2021-08-01,5756155,
Vietnam,VNM,2021-08-02,6246333,
Vietnam,VNM,2021-08-03,6547477,
Vietnam,VNM,2021-08-04,6774332,
Vietnam,VNM,2021-08-05,7241093,
Vietnam,VNM,2021-08-06,7664944,
Vietnam,VNM,2021-08-07,8008156,
Vietnam,VNM,2021-08-08,8460013,
Vietnam,VNM,2021-08-09,8984300,
Vietnam,VNM,2021-08-10,10305762,
Vietnam,VNM,2021-08-11,11006121,
Vietnam,VNM,2021-08-12,12064617,
Vietnam,VNM,2021-08-13,12500947,
Vietnam,VNM,2021-08-14,13078340,
Vietnam,VNM,2021-08-15,13287434,
Vietnam,VNM,2021-08-16,13869728,
Vietnam,VNM,2021-08-17,14032444,
Vietnam,VNM,2021-08-18,14359868,
Vietnam,VNM,2021-08-19,14669827,
Vietnam,VNM,2021-08-20,14787599,
Vietnam,VNM,2021-08-21,15274648,
Vietnam,VNM,2021-08-22,15530221,
Vietnam,VNM,2021-08-23,15725040,
Vietnam,VNM,2021-08-24,16056222,
Vietnam,VNM,2021-08-25,16382658,
Vietnam,VNM,2021-08-26,16607991,
Vietnam,VNM,2021-08-27,16822691,
Vietnam,VNM,2021-08-28,16999888,
Vietnam,VNM,2021-08-29,17186153,
Vietnam,VNM,2021-08-30,17347538,
Vietnam,VNM,2021-08-31,17483818,
Vietnam,VNM,2021-09-01,17660772,
Vietnam,VNM,2021-09-02,17872356,
Vietnam,VNM,2021-09-03,17998754,
Vietnam,VNM,2021-09-04,18246636,
Vietnam,VNM,2021-09-05,18673340,
Vietnam,VNM,2021-09-06,19231238,
Vietnam,VNM,2021-09-07,19809234,
Vietnam,VNM,2021-09-08,20591403,
Vietnam,VNM,2021-09-09,21459102,
Vietnam,VNM,2021-09-10,22367824,
Vietnam,VNM,2021-09-11,23157067,
Vietnam,VNM,2021-09-12,23954248,
Vietnam,VNM,2021-09-13,24727517,
Vietnam,VNM,2021-09-14,25420169,
Vietnam,VNM,2021-09-15,26307653,
Vietnam,VNM,2021-09-16,26821906,
Vietnam,VNM,2021-09-17,27208264,
Vietnam,VNM,2021-09-18,27577472,
Vietnam,VNM,2021-09-19,27913529,
Vietnam,VNM,2021-09-20,28288007,
Vietnam,VNM,2021-09-21,28745680,
Vietnam,VNM,2021-09-22,29094447,
Vietnam,VNM,2021-09-23,29534498,
Vietnam,VNM,2021-09-24,30027703,
Vietnam,VNM,2021-09-25,30420963,
Vietnam,VNM,2021-09-26,30946214,
Vietnam,VNM,2021-09-27,31497967,
Vietnam,VNM,2021-09-28,32171641,
Vietnam,VNM,2021-09-29,32669057,
Vietnam,VNM,2021-09-30,33069709,
Vietnam,VNM,2021-10-01,33532395,
Vietnam,VNM,2021-10-02,34155519,
Vietnam,VNM,2021-10-03,34622194,
Vietnam,VNM,2021-10-04,35355593,
Vietnam,VNM,2021-10-05,35933360,
Vietnam,VNM,2021-10-06,36448527,
Vietnam,VNM,2021-10-08,37725480,
Vietnam,VNM,2021-10-10,38698136,
Vietnam,VNM,2021-10-11,39088086,
Vietnam,VNM,2021-10-12,39837150,
Vietnam,VNM,2021-10-13,40654892,
Vietnam,VNM,2021-10-14,41811429,
Vietnam,VNM,2021-10-16,44070286,
Vietnam,VNM,2021-10-17,45281937,
Vietnam,VNM,2021-10-18,46493751,
Vietnam,VNM,2021-10-19,47997541,
Vietnam,VNM,2021-10-20,49352317,
Vietnam,VNM,2021-10-22,51157792,
Vietnam,VNM,2021-10-23,51883474,
Vietnam,VNM,2021-10-25,53125886,
Vietnam,VNM,2021-10-26,53738466,
Vietnam,VNM,2021-10-27,54520772,
Vietnam,VNM,2021-10-28,55578783,
Vietnam,VNM,2021-10-29,56616780,
Vietnam,VNM,2021-10-30,57044159,
Vietnam,VNM,2021-10-31,57332644,
Vietnam,VNM,2021-11-01,58013895,
Vietnam,VNM,2021-11-02,58449622,
Vietnam,VNM,2021-11-03,58807646,
Vietnam,VNM,2021-11-04,59355699,
Vietnam,VNM,2021-11-06,60845405,
Vietnam,VNM,2021-11-08,61907563,
Vietnam,VNM,2021-11-09,62806992,
Vietnam,VNM,2021-11-11,63682168,
Vietnam,VNM,2021-11-12,64073710,
Vietnam,VNM,2021-11-13,64322087,
Vietnam,VNM,2021-11-14,64467940,
Vietnam,VNM,2021-11-15,64767521,
Vietnam,VNM,2021-11-16,65222953,
Vietnam,VNM,2021-11-17,65772961,
Vietnam,VNM,2021-11-19,66483363,
Vietnam,VNM,2021-11-20,66706890,
Vietnam,VNM,2021-11-21,66916471,
Vietnam,VNM,2021-11-22,67337689,
Vietnam,VNM,2021-11-23,67824005,
Vietnam,VNM,2021-11-24,68490909,
Vietnam,VNM,2021-11-25,68934236,
Vietnam,VNM,2021-11-26,69309495,
Vietnam,VNM,2021-11-27,69747303,
Vietnam,VNM,2021-11-28,70958765,
Vietnam,VNM,2021-11-29,71143392,
Vietnam,VNM,2021-12-01,72427696,
Vietnam,VNM,2021-12-02,72731280,
Vietnam,VNM,2021-12-03,73155299,
Vietnam,VNM,2021-12-05,73393169,
Vietnam,VNM,2021-12-06,73663229,
Vietnam,VNM,2021-12-07,73899767,
Vietnam,VNM,2021-12-08,74039917,
Vietnam,VNM,2021-12-09,74647961,
Vietnam,VNM,2021-12-10,74713350,
Vietnam,VNM,2021-12-11,74832161,
Vietnam,VNM,2021-12-12,74907297,
Vietnam,VNM,2021-12-14,75140181,
Vietnam,VNM,2021-12-15,75215180,
Vietnam,VNM,2021-12-17,75631255,
Vietnam,VNM,2021-12-18,75697403,
Vietnam,VNM,2021-12-23,76679502,
Vietnam,VNM,2021-12-24,76881418,
Vietnam,VNM,2021-12-25,77074627,
Vietnam,VNM,2021-12-26,77138616,
Vietnam,VNM,2021-12-28,77358030,
Vietnam,VNM,2021-12-30,77555511,
Vietnam,VNM,2022-01-02,77796499,
Vietnam,VNM,2022-01-03,77850611,
Vietnam,VNM,2022-01-05,78110585,
Vietnam,VNM,2022-01-06,78146683,
Vietnam,VNM,2022-01-08,78247751,
Vietnam,VNM,2022-01-09,78291624,
Vietnam,VNM,2022-01-10,78389408,
Vietnam,VNM,2022-01-11,78413199,
Vietnam,VNM,2022-01-13,78527765,
Vietnam,VNM,2022-01-23,78894694,
Vietnam,VNM,2022-01-24,78919564,
Vietnam,VNM,2022-01-26,78987718,
Vietnam,VNM,2022-01-28,79041734,
Vietnam,VNM,2022-01-29,79055543,
Vietnam,VNM,2022-01-30,79059864,
Vietnam,VNM,2022-02-01,79078859,
Vietnam,VNM,2022-02-02,79080702,
Vietnam,VNM,2022-02-03,79080967,
Vietnam,VNM,2022-02-04,79080967,
Vietnam,VNM,2022-02-08,79154392,
Vietnam,VNM,2022-02-09,79162150,
Vietnam,VNM,2022-02-10,79166489,
Vietnam,VNM,2022-02-11,79203047,
Vietnam,VNM,2022-02-12,79212013,
Vietnam,VNM,2022-02-13,79216176,
Vietnam,VNM,2022-02-28,79373871,
Vietnam,VNM,2022-03-01,79381128,
Vietnam,VNM,2022-03-02,79416167,
Vietnam,VNM,2022-03-05,79598596,
Vietnam,VNM,2022-03-06,79603926,
Vietnam,VNM,2022-03-07,79610385,
Vietnam,VNM,2022-03-08,79623896,
Vietnam,VNM,2022-03-09,79631424,
Vietnam,VNM,2022-03-12,79660025,
Vietnam,VNM,2022-03-15,79674158,
Vietnam,VNM,2022-03-18,79690136,
Vietnam,VNM,2022-03-19,79693650,
Vietnam,VNM,2022-03-20,79696647,
Vietnam,VNM,2022-03-21,79701388,
Vietnam,VNM,2022-03-22,79947189,
Vietnam,VNM,2022-03-25,79990487,
Vietnam,VNM,2022-03-26,79997158,
Vietnam,VNM,2022-03-27,80001969,
Vietnam,VNM,2022-03-28,80011478,
Vietnam,VNM,2022-03-29,80034041,
Vietnam,VNM,2022-03-31,80049781,
Vietnam,VNM,2022-04-02,80054556,
Vietnam,VNM,2022-04-05,80062939,
Vietnam,VNM,2022-04-06,80068494,
Vietnam,VNM,2022-04-08,80202598,
Vietnam,VNM,2022-04-09,80204811,
Vietnam,VNM,2022-04-12,80208995,
Vietnam,VNM,2022-04-13,80229360,
Vietnam,VNM,2022-04-14,80231073,
Vietnam,VNM,2022-04-15,80236365,
Vietnam,VNM,2022-04-16,80264244,
Vietnam,VNM,2022-04-17,80281024,
Vietnam,VNM,2022-04-18,80284173,
Vietnam,VNM,2022-04-19,80341573,
Vietnam,VNM,2022-04-20,80394594,
Vietnam,VNM,2022-04-21,80527138,
Vietnam,VNM,2022-04-23,80893411,
Vietnam,VNM,2022-04-24,80988198,
Vietnam,VNM,2022-04-25,81210568,
Vietnam,VNM,2022-04-26,81344829,
Vietnam,VNM,2022-04-27,81489928,
Vietnam,VNM,2022-04-28,81725735,
Vietnam,VNM,2022-04-29,81820210,
Vietnam,VNM,2022-04-30,81888081,
Vietnam,VNM,2022-05-01,81900697,
Vietnam,VNM,2022-05-02,81910835,
Vietnam,VNM,2022-05-03,81923445,
Vietnam,VNM,2022-05-04,81986593,
Vietnam,VNM,2022-05-05,82077999,
Vietnam,VNM,2022-05-06,82168259,
Vietnam,VNM,2022-05-07,82184499,
Vietnam,VNM,2022-05-08,82220083,
Vietnam,VNM,2022-05-09,82251314,
Vietnam,VNM,2022-05-10,82426934,
Vietnam,VNM,2022-05-12,82574282,
Vietnam,VNM,2022-05-15,82930237,
Vietnam,VNM,2022-05-16,83042809,
Vietnam,VNM,2022-05-17,83171767,
Vietnam,VNM,2022-05-18,83444583,
Vietnam,VNM,2022-05-20,83783567,
Vietnam,VNM,2022-05-21,83804555,
Vietnam,VNM,2022-05-22,83821858,
Vietnam,VNM,2022-05-24,84086721,
Vietnam,VNM,2022-05-25,84207450,
Vietnam,VNM,2022-05-26,84225184,
Vietnam,VNM,2022-05-27,84298599,
Vietnam,VNM,2022-05-29,84340713,
Vietnam,VNM,2022-05-31,84473179,
Vietnam,VNM,2022-06-01,84522854,
Vietnam,VNM,2022-06-02,84545834,
Vietnam,VNM,2022-06-03,84595234,
Vietnam,VNM,2022-06-04,84660862,
Vietnam,VNM,2022-06-05,84666253,
Vietnam,VNM,2022-06-06,84700024,
Vietnam,VNM,2022-06-07,84738162,
Vietnam,VNM,2022-06-08,84802748,
Vietnam,VNM,2022-06-09,84922250,
Vietnam,VNM,2022-06-10,85000540,
Vietnam,VNM,2022-06-11,85053787,
Vietnam,VNM,2022-06-12,85085764,
Vietnam,VNM,2022-06-13,85130811,
Vietnam,VNM,2022-06-16,85334927,
Vietnam,VNM,2022-06-17,85418330,
Vietnam,VNM,2022-06-18,85506332,
Vietnam,VNM,2022-06-19,85545084,
Vietnam,VNM,2022-06-23,85986076,
Vietnam,VNM,2022-06-24,86060792,
Vietnam,VNM,2022-06-25,86088439,
Vietnam,VNM,2022-06-26,86109082,
Vietnam,VNM,2022-06-27,86238110,
Vietnam,VNM,2022-06-29,86384303,
Vietnam,VNM,2022-06-30,86438964,
Vietnam,VNM,2022-07-02,86501993,
Vietnam,VNM,2022-07-03,86510260,
Vietnam,VNM,2022-07-07,86785069,
Vietnam,VNM,2022-07-21,87717272,
Vietnam,VNM,2022-08-04,88433596,
Vietnam,VNM,2022-08-18,89255868,
Vietnam,VNM,2022-09-01,89618505,
Vietnam,VNM,2022-09-08,89753472,
Vietnam,VNM,2022-09-15,89880152,
Vietnam,VNM,2022-09-22,89975153,
Vietnam,VNM,2022-10-13,90028108,
Vietnam,VNM,2022-10-20,90044496,
Vietnam,VNM,2022-10-27,90063216,
Vietnam,VNM,2022-11-03,90067653,
Vietnam,VNM,2022-11-17,90156999,
Vietnam,VNM,2023-03-30,90228395,
Vietnam,VNM,2023-04-20,90245924,
Vietnam,VNM,2023-05-04,90253541,
Vietnam,VNM,2023-05-11,90259259,
Vietnam,VNM,2023-05-25,90267647,
Vietnam,VNM,2023-06-01,90268546,
Vietnam,VNM,2023-06-08,90270583,
Vietnam,VNM,2023-06-30,90497674,
Wales,,2021-01-10,86039,
Wales,,2021-01-11,91239,
Wales,,2021-01-12,101371,
Wales,,2021-01-13,112973,
Wales,,2021-01-14,126375,
Wales,,2021-01-17,151737,
Wales,,2021-01-18,161932,
Wales,,2021-01-19,175816,
Wales,,2021-01-20,190435,
Wales,,2021-01-21,212317,
Wales,,2021-01-22,240547,
Wales,,2021-01-23,264538,
Wales,,2021-01-24,270833,
Wales,,2021-01-25,289566,
Wales,,2021-01-26,312305,
Wales,,2021-01-27,336071,
Wales,,2021-01-28,362253,
Wales,,2021-01-29,378200,
Wales,,2021-01-30,403463,
Wales,,2021-01-31,416306,
Wales,,2021-02-01,439640,
Wales,,2021-02-02,462497,
Wales,,2021-02-03,490570,
Wales,,2021-02-04,523042,
Wales,,2021-02-05,556997,
Wales,,2021-02-06,589622,
Wales,,2021-02-07,603976,
Wales,,2021-02-08,628760,
Wales,,2021-02-09,655419,
Wales,,2021-02-10,684097,
Wales,,2021-02-11,715944,
Wales,,2021-02-12,749445,
Wales,,2021-02-13,771651,
Wales,,2021-02-14,784809,
Wales,,2021-02-15,795927,
Wales,,2021-02-16,807351,
Wales,,2021-02-17,822633,
Wales,,2021-02-18,839065,
Wales,,2021-02-19,853904,
Wales,,2021-02-20,860083,
Wales,,2021-02-21,862248,
Wales,,2021-02-22,869653,
Wales,,2021-02-23,878506,
Wales,,2021-02-24,889270,
Wales,,2021-02-25,902334,
Wales,,2021-02-26,916336,
Wales,,2021-02-27,923615,
Wales,,2021-02-28,925669,
Wales,,2021-03-01,933485,
Wales,,2021-03-02,942017,
Wales,,2021-03-03,951540,
Wales,,2021-03-04,967042,
Wales,,2021-03-05,983419,
Wales,,2021-03-06,995059,
Wales,,2021-03-07,998296,
Wales,,2021-03-08,1007391,
Wales,,2021-03-09,1019210,
Wales,,2021-03-10,1034141,
Wales,,2021-03-11,1056787,
Wales,,2021-03-12,1084329,
Wales,,2021-03-13,1113498,
Wales,,2021-03-14,1122931,
Wales,,2021-03-15,1139866,
Wales,,2021-03-16,1157251,
Wales,,2021-03-17,1180155,
Wales,,2021-03-18,1204101,
Wales,,2021-03-19,1231830,
Wales,,2021-03-20,1258769,
Wales,,2021-03-21,1273186,
Wales,,2021-03-22,1288250,
Wales,,2021-03-23,1302974,
Wales,,2021-03-24,1320188,
Wales,,2021-03-25,1341620,
Wales,,2021-03-26,1365355,
Wales,,2021-03-27,1387583,
Wales,,2021-03-28,1400750,
Wales,,2021-03-29,1413710,
Wales,,2021-03-30,1427183,
Wales,,2021-03-31,1443885,
Wales,,2021-04-01,1460880,
Wales,,2021-04-02,1472643,
Wales,,2021-04-03,1483201,
Wales,,2021-04-04,1490372,
Wales,,2021-04-05,1493192,
Wales,,2021-04-06,1502641,
Wales,,2021-04-07,1519760,
Wales,,2021-04-08,1537122,
Wales,,2021-04-09,1556316,
Wales,,2021-04-10,1572752,
Wales,,2021-04-11,1587851,
Wales,,2021-04-12,1602939,
Wales,,2021-04-13,1621282,
Wales,,2021-04-14,1640045,
Wales,,2021-04-15,1657028,
Wales,,2021-04-16,1673279,
Wales,,2021-04-17,1685298,
Wales,,2021-04-18,1692463,
Wales,,2021-04-19,1699092,
Wales,,2021-04-20,1712372,
Wales,,2021-04-21,1727455,
Wales,,2021-04-22,1742273,
Wales,,2021-04-23,1758106,
Wales,,2021-04-24,1768585,
Wales,,2021-04-25,1777375,
Wales,,2021-04-26,1785347,
Wales,,2021-04-27,1800428,
Wales,,2021-04-28,1816451,
Wales,,2021-04-29,1830964,
Wales,,2021-04-30,1846896,
Wales,,2021-05-01,1854687,
Wales,,2021-05-02,1861391,
Wales,,2021-05-03,1864400,
Wales,,2021-05-04,1873152,
Wales,,2021-05-05,1884372,
Wales,,2021-05-06,1895998,
Wales,,2021-05-07,1909659,
Wales,,2021-05-08,1922881,
Wales,,2021-05-09,1935003,
Wales,,2021-05-10,1948683,
Wales,,2021-05-11,1961670,
Wales,,2021-05-12,1975820,
Wales,,2021-05-13,1990783,
Wales,,2021-05-14,2005939,
Wales,,2021-05-15,2019160,
